time,SpO2,RR,label
2025-01-01 00:03:19,95.85702970216937,16.617200269035663,0
2025-01-01 00:03:20,97.35778736034828,18.92617754753164,0
2025-01-01 00:03:21,97.56078452636824,19.90941664047013,0
2025-01-01 00:03:22,98.08305124317528,16.60143242618086,0
2025-01-01 00:03:23,98.0538020520349,18.56296923669057,0
2025-01-01 00:03:24,95.6223306320429,17.34935743087817,0
2025-01-01 00:03:25,96.06217496008487,17.512874616235305,0
2025-01-01 00:03:26,97.51503526720866,17.40760607576113,0
2025-01-01 00:03:27,97.51378595091221,17.136009230320184,0
2025-01-01 00:03:28,97.51504768630605,18.048521627944826,0
2025-01-01 00:03:29,100.85273149065472,17.16904988358896,0
2025-01-01 00:03:30,97.57089051069316,18.27045682577984,0
2025-01-01 00:03:31,98.1355656401806,17.949761890550864,0
2025-01-01 00:03:32,97.9540017634932,17.76105195313359,0
2025-01-01 00:03:33,97.6513912513058,17.092436337958404,0
2025-01-01 00:03:34,96.68473075535965,17.423228669431666,0
2025-01-01 00:03:35,97.75896922049327,18.755391225825758,0
2025-01-01 00:03:36,96.22717478546242,18.50091718762438,0
2025-01-01 00:03:37,96.76318139326,17.022444755201448,0
2025-01-01 00:03:38,96.51463645217089,18.099332305429225,0
2025-01-01 00:03:39,97.08187413938633,18.75138712337179,0
2025-01-01 00:03:40,99.31465856667351,16.33059471887863,0
2025-01-01 00:03:41,95.13273480740826,18.543360192379936,0
2025-01-01 00:03:42,97.68626019037451,17.33737624105415,0
2025-01-01 00:03:43,95.38728412881035,18.57059866859316,0
2025-01-01 00:03:44,96.52806813421057,17.236740843457483,0
2025-01-01 00:03:45,98.08895059696736,16.195117899335482,0
2025-01-01 00:03:46,97.06428001909546,16.372457562116836,0
2025-01-01 00:03:47,95.92225522207069,18.048084946661383,0
2025-01-01 00:03:48,96.28469629074003,18.25972250172148,0
2025-01-01 00:03:49,97.67959774893468,17.095683374895593,0
2025-01-01 00:03:50,96.26963336828287,18.638592458777374,0
2025-01-01 00:03:51,97.21645858958198,16.33847993773104,0
2025-01-01 00:03:52,97.04557183990381,17.933920201352684,0
2025-01-01 00:03:53,96.34839965239418,16.788983800237542,0
2025-01-01 00:03:54,99.14394408932533,17.348163892197842,0
2025-01-01 00:03:55,97.63391902231801,18.047398671316415,0
2025-01-01 00:03:56,94.97485741334239,17.139586634716046,0
2025-01-01 00:03:57,97.18645431476942,17.615444455770174,0
2025-01-01 00:03:58,96.33821353523162,19.00629280921444,0
2025-01-01 00:03:59,97.85243333479622,17.42310813047685,0
2025-01-01 00:04:00,96.2074792615673,18.835692112065143,0
2025-01-01 00:04:01,96.8852635585331,16.87029314534238,0
2025-01-01 00:04:02,97.50498727898045,18.52980417791528,0
2025-01-01 00:04:03,97.86575519417012,19.4415686206579,0
2025-01-01 00:04:04,95.79970359294423,15.52835549987271,0
2025-01-01 00:04:05,96.66549876415905,17.203104744529522,0
2025-01-01 00:04:06,96.52505468883905,18.57707212718054,0
2025-01-01 00:04:07,96.34667076742629,17.796954613957006,0
2025-01-01 00:04:08,98.7654542402811,18.371145873371308,0
2025-01-01 00:04:09,97.40498171096095,17.39601481328418,0
2025-01-01 00:04:10,95.73911604566496,18.0865897874729,0
2025-01-01 00:04:11,97.91786194705477,17.84432276460792,0
2025-01-01 00:04:12,99.12215619701263,19.167782061659807,0
2025-01-01 00:04:13,98.03246526055115,18.25442084330121,0
2025-01-01 00:04:14,95.48063003404599,18.337602662075202,0
2025-01-01 00:04:15,96.51576592713374,17.588123033877533,0
2025-01-01 00:04:16,98.26691114918663,17.512393775927507,0
2025-01-01 00:04:17,96.29233053438122,17.56744181218038,0
2025-01-01 00:04:18,97.44381942814623,18.394452142378295,0
2025-01-01 00:04:19,97.77463405342934,17.579015519179737,0
2025-01-01 00:04:20,96.07306952842191,18.289774856896415,0
2025-01-01 00:04:21,96.9404746439382,20.07540079864544,0
2025-01-01 00:04:22,93.75873265993093,18.871124703431693,0
2025-01-01 00:04:23,95.97561235866571,17.67397646783216,0
2025-01-01 00:04:24,96.74743184860684,19.201213922163944,0
2025-01-01 00:04:25,95.75221681803515,17.59192462697845,0
2025-01-01 00:04:26,98.63241130393163,15.961875464822146,0
2025-01-01 00:04:27,95.56985862203936,16.991913689082597,0
2025-01-01 00:04:28,96.55995551330301,16.129208078974145,0
2025-01-01 00:04:29,97.13074057728609,17.64848651595869,0
2025-01-01 00:04:30,98.44127328906612,18.01841837918955,0
2025-01-01 00:04:31,95.56413784882056,19.676437312275283,0
2025-01-01 00:04:32,98.16316375215496,18.326927373764164,0
2025-01-01 00:04:33,97.01023306101959,17.780899471191137,0
2025-01-01 00:04:34,96.01849134895205,18.82940558118349,0
2025-01-01 00:04:35,97.46210347426327,15.788864690992115,0
2025-01-01 00:04:36,97.19905969557347,18.235614558108566,0
2025-01-01 00:04:37,96.3997831228412,18.770865193886966,0
2025-01-01 00:04:38,97.06980208499002,16.52141375422016,0
2025-01-01 00:04:39,96.61468640313824,19.14375404320693,0
2025-01-01 00:04:40,97.11351734525125,18.338496407494414,0
2025-01-01 00:04:41,97.66213067452105,17.5847120860992,0
2025-01-01 00:04:42,98.58601681614535,18.632781866106285,0
2025-01-01 00:04:43,95.76218450117315,20.270692857804395,0
2025-01-01 00:04:44,99.13303337465626,18.181866255058495,0
2025-01-01 00:04:45,95.0479122004775,18.248220586300334,0
2025-01-01 00:04:46,96.84821490496442,17.540639100459757,0
2025-01-01 00:04:47,97.58831720648458,17.15015563053521,0
2025-01-01 00:04:48,97.28099186773504,18.830335816544245,0
2025-01-01 00:04:49,96.3773004801794,17.14391617409113,0
2025-01-01 00:04:50,96.79187774964272,18.071566237219393,0
2025-01-01 00:04:51,96.50699906534116,17.522342553234882,0
2025-01-01 00:04:52,96.4106352430558,18.478979825746393,0
2025-01-01 00:04:53,97.84960209702102,18.333662105286948,0
2025-01-01 00:04:54,97.35701548596505,19.0375399442579,0
2025-01-01 00:04:55,96.30709040473934,17.48998360114525,0
2025-01-01 00:04:56,97.89959987543325,17.73012506470663,0
2025-01-01 00:04:57,97.30729952087661,17.021236284217693,0
2025-01-01 00:04:58,97.81286211883896,17.555706739923888,0
2025-01-01 00:04:59,97.62962884192362,18.377300493044853,0
